"#Wallet 0006d08ed79d30f3. Updated to block 940940 (2026-03-16 20:40:35 UTC). Source: WalletExplorer.com"
date,received from,received amount,sent amount,sent to,balance,transaction
2015-07-12 07:24:19,"d923d1fcc6a1e123",0.00001,,,5.5923292,"b83eed3d4b258318f2e5a212275ef438654408a88051e2410d3dd3fa845903af"
2015-07-12 07:24:19,"881708aa281ad123",0.00001,,,5.5923192,"32f0c994a76c2d86e0fe50dfa201c8c5861c76499e0e0bb8b545784b3cef167a"
2015-07-12 07:24:19,"6254cd07c48e266a",0.00001,,,5.5923092,"568680144167e7e4207516b85452e5869f0db759161457fbd890b7f6daf9c7b3"
2015-07-12 07:24:19,"f05739e9385f829c",0.00001,,,5.5922992,"56a7528e09d951d709ceb0711d2ac9b66efe5582f97b386b314749aa180f6abb"
2015-07-12 07:24:19,"1058d1d43aa037c8",0.00001,,,5.5922892,"ad62f432ae1204a4970b0d0029de4a9977562b31ed94b03654ea9b85279de3d9"
2015-07-12 07:24:19,"5c2d26375fefdf2a",0.00001,,,5.5922792,"52a489d748b5d1eb36f794b294d63d34c74420dcd56acda0f00406f18182e533"
2015-07-12 07:24:19,"29a190689c61f228",0.00001,,,5.5922692,"63f1b7dd7acd9cea0328f84c3f55f45af5d2700e0f0707b59a134c0c1df9bf83"
2015-07-12 07:24:19,"04764d92218d2ae3",0.00001,,,5.5922592,"2656282b128e15ba00d8b5f78eeb6b0d29f2f4dbf9f6d1cc168f67a2c93a69d7"
2015-07-12 07:24:19,"91e2a52eab546576",0.00001,,,5.5922492,"f01b29cba53321190e94da7fce664be66eba396bf779c4ecf9c4ae4517caae31"
2015-07-12 07:24:19,"ed4a1e75d145537e",0.00001,,,5.5922392,"78a6f239ec905e05a7910199fd5665336b4968fc10475fef55ef2dbfa9d0f409"
2015-07-12 07:24:19,"1a01def33e3abf70",0.00001,,,5.5922292,"7d3742c98db1743cc9ac12ece9ab1051efbae44a49935797c4a6fd54d9c15064"
2015-07-12 07:24:19,"54e57d7e1bb6a2ad",0.00001,,,5.5922192,"787f6d0b2589118fbca5d69c6d425cb72f37d3ff679442ab4564ac559fb30272"
2015-07-12 07:24:19,"6b86f21c145ff70d",0.00001,,,5.5922092,"8eb6783e4906150ad10e6757c19504f0ca1420fcfa62b5866cb5a045fcd4817d"
2015-07-12 07:24:19,"33318c9e6f4ae854",0.00001,,,5.5921992,"86877898332187bbdd4f4ff98b5e127eb0d5aad7ec473347ddd94e39a11785c7"
2015-07-12 07:24:19,"3e3af0640b5478f0",0.00001,,,5.5921892,"06d3ec21a913a16c1be87376e553c2ca291195868278425b5b1e7b11414c933e"
2015-07-12 07:24:19,"24c9dfef82cc680e",0.00001,,,5.5921792,"317d193ab3dced5ab3e76656f6825be4e1a17bb846c81eaff69da3dbd322d253"
2015-07-12 07:24:19,"7aa4cf73995c1895",0.00001,,,5.5921692,"b1cd638b2425758e99d244fdade0e4ef66cd57ba0f17766d71eddca640e5b92c"
2015-07-12 07:24:19,"c66b39a462c1c155",0.00001,,,5.5921592,"7457913609fc453d02ae7dffb9590674fe4af16dbf7069ed7fd0e86e1bfc7906"
2015-07-12 07:24:19,"6c0f2ccd846494e1",0.00001,,,5.5921492,"df342759252574c0498482cf62343beb532f2f26f5c7b8f676cd7ef84cebd2af"
2015-07-12 07:24:19,"9720ef6c07d2d784",0.00001,,,5.5921392,"e6df8800ba3b9042b2f223e621c9e94fc94d4fe6aaa0b96e5c2025dde0ad1bad"
2015-07-12 07:24:19,"fec28e98ee4a15c9",0.00001,,,5.5921292,"189337b887693ffbecaab95108cb433b75cfaf9d78bd00ad772c6bd150d7349d"
2015-07-12 07:24:19,"7a3ca93a5c2dfc34",0.00001,,,5.5921192,"20da71f371dfe62154e3b816c85d5d88fda0186d30c43d13d3e4dd051b516b00"
2015-07-12 07:24:19,"1de79546c2696ad7",0.00001,,,5.5921092,"2efea03a8726e07029fd4be0acb23648e1d59ab00e125a9a3bb15f1a5edac1ce"
2015-07-12 07:24:19,"31f7ba315de3f423",0.00001,,,5.5920992,"1bc822b22c982399fd1d582623b14afd215fe6012447bc4b8b3cefc7a75fb41f"
2015-07-12 07:24:19,"71c046c0000ddcf9",0.00001,,,5.5920892,"e18d0d807df8fabc613011629911552940eb5e5667be85fcb8f0be650b2b32c6"
2015-07-12 07:24:19,"f953fdf76a0865db",0.00001,,,5.5920792,"8ffdc857f7849d5df60c573c3f8adadc833361a8d521eb3b7951e5a94ab9a590"
2015-07-12 07:24:19,"6f70a4edbb1a80de",0.00001,,,5.5920692,"92c44964bec110c4895754c75eba85d87e2bca602f7f06afdb94c5ed5a7e311b"
2015-07-12 07:24:19,"daa5bb4d2f0a52aa",0.00001,,,5.5920592,"57263bf1a1674827ff9450960b0c2dc55ed2435a8472b47faf6d73be00d03bfb"
2015-07-12 07:24:19,"e34cf1df552237a4",0.00001,,,5.5920492,"419c474a7d9a564511acbac8ea5857963ba226023bde27d69d7eefed96976603"
2015-07-12 07:24:19,"6836cf0618785a08",0.00001,,,5.5920392,"4ca5b42c2ebe2baa53339019de6190175f097ec62a8d28fb903ced8c2120d4b1"
2015-07-12 07:24:19,"621e0674a9187830",0.00001,,,5.5920292,"dd65c48f8315ddf726b287f09768e6a3e681813535bb6e007796730fd7fa2156"
2015-07-12 07:24:19,"71ecdec800906e22",0.00001,,,5.5920192,"afaf40cb62953933bf3bce0542bd7d52542976fcffa1d7ab68d71e04ada125e7"
2015-07-12 07:24:19,"97658a222c636160",0.00001,,,5.5920092,"e93ada370818c7ed47fc0efe26bfb60b1b983db5048b97fb5fa39670225e6599"
2015-07-12 07:24:19,"b215e3a3ca6e5322",0.00001,,,5.5919992,"0eb073964d5588acdd5b1f290147bd711a421fce83698e764014d13620172df2"
2015-07-12 07:24:19,"fefb01ea4228df0e",0.00001,,,5.5919892,"042fb468f6bcc0e72e85988681211a64609a761784ccb82cd08b69f9657ae9e1"
2015-07-12 07:24:19,"ef0f418d75ade5f7",0.00001,,,5.5919792,"49dbba939e42c8cc5b49060863aab31eb88c4141c7dc37bf8f9fa0807a455878"
2015-07-12 07:24:19,"2202f59993bc75eb",0.00001,,,5.5919692,"ff010b5a23f3c2e5481beeb704d007ae8670a8be4ecc6da02915a82de034331f"
2015-07-12 07:24:19,"bcbca2fc94a7648e",0.00001,,,5.5919592,"1dc5496606bed1795c4a5f9384b4175faddf774d704c710082e3eb9c914bcef8"
2015-07-12 07:24:19,"3c8d0dfd2e2711bc",0.00001,,,5.5919492,"36c7838fe5a4eeaf6c755e593b1bfe7575ca0a5e206c6ec640ac016684232ced"
2015-07-12 07:24:19,"e9600925e856b530",0.00001,,,5.5919392,"91b28503e3845a04c54aa03d8b3ca4b923a99420073ee6a064ff7abae55d2b96"
2015-07-12 07:24:19,"6484d57c95e1476a",0.00001,,,5.5919292,"c692adef5144455c7ce545cb31cc4978a780a9b297e1cd734d3b8fcd932f83cf"
2015-07-12 07:24:19,"2222b374dc5508cb",0.00001,,,5.5919192,"05651eacbaaf14d1767eb65d85b1125f5537d2ce4e56d311f9f2cdb1756180e7"
2015-07-12 07:24:19,"041f8358e37869c7",0.00001,,,5.5919092,"3e98f06505563bd4276662647e83c1ff95f40b7b4540645bd74f1a72cb463160"
2015-07-12 07:24:19,"ef594e1f5bf8d4ac",0.00001,,,5.5918992,"7d7e5f1e5ddcce0ec5f188eba7d0c0683adbcc6b76eabb9116611f56aeccecb3"
2015-07-12 07:24:19,"da1865add9387e5a",0.00001,,,5.5918892,"f74a7a871d10498e9f273db17da340e73916de2624a9309027a17f90b9caf7bb"
2015-07-12 07:24:19,"142e7d462552eec9",0.00001,,,5.5918792,"ff7bab6a46645bd02a679eccaceb0f8c8c0f796d6a37125f3fec2aa22403d73c"
2015-07-12 07:24:19,"f91d32a27fe271b3",0.00001,,,5.5918692,"5dc22b97d24b366bb193d93734b768e709d9198a1b0993e7f0c6140abfbb18aa"
2015-07-12 07:24:19,"74d148c59c64fc5a",0.00001,,,5.5918592,"dab02245a1f76e2aaec4a6311ec74f4cc039f276dbd5a5aad9fa7a0e4f4665c6"
2015-07-12 07:24:19,"9297d3f77cff14c2",0.00001,,,5.5918492,"a5a4b360b959603cc771c2fa2ab00142ba96580a6997976224ec3270bac647d0"
2015-07-12 07:24:19,"ad35a937c81ddb23",0.00001,,,5.5918392,"e307fc96cbd11826d13aa256d99011f940ca7ca3cb5029037d875288d485e7ab"
2015-07-12 07:24:19,"e326c1b6dfedcd4c",0.00001,,,5.5918292,"798c961bb83aeca0b9e10b63edc493ecb7cfa1b368bbda4a81884065c027e5fc"
2015-07-12 07:24:19,"8e7dc94f0a5f0fb7",0.00001,,,5.5918192,"3346473d3074c0a6b3d84b607e3d155c981cb7cb1ba470f76b522d257bccb591"
2015-07-12 07:24:19,"254446ed9e73ef64",0.00001,,,5.5918092,"eb6566acdbfce851fef6eafc02840ec6ef61703d49e7f03a7f8f0f3e4b5e6744"
2015-07-12 07:24:19,"f6c98dc2170f4dbc",0.00001,,,5.5917992,"93d917653e3aa2155ddd3001198951a828d95299c03b4ee9436a563ee189099c"
2015-07-12 07:24:19,"c95878a7acf6889a",0.00001,,,5.5917892,"0e128c04b2cab2f43b0d5432e8150a8a6b989ff17fa2940dd9f48737ab849fb5"
2015-07-12 07:24:19,"06a1239e5ae7f2d1",0.00001,,,5.5917792,"67cbf3828ee27ac7fac049f3623196b2238a03ae64dfb9fed3ba8b79a32ac9d6"
2015-07-12 07:24:19,"3fd0795da2337ea7",0.00001,,,5.5917692,"c08875325079984c77f6a710a201012136ccdd7c50094683f222fe91b152733f"
2015-07-12 07:24:19,"ddb826eeceb9d438",0.00001,,,5.5917592,"9e59808d06f0da349b0d985e18b675efe2e572f21c82a58e94ed07ab1a7a321c"
2015-07-12 07:24:19,"594b750d2ec8ac2c",0.00001,,,5.5917492,"43d4481c787884078b783c75902807afbf3a7d672643bcba24d044b1f29ced0d"
2015-07-12 07:24:19,"f4f18811fe7f0a12",0.00001,,,5.5917392,"c2441de0f53632dfffd6639768ebf1e1310bb8f0cf9c25a092a7bf8e9ee89b78"
2015-07-12 07:24:19,"fed01a885969596c",0.00001,,,5.5917292,"b0faee202224a2951c46a0d14eb208ee8109f5e018bf06bb828202a747539a56"
2015-07-12 07:24:19,"8a4bbf6391150318",0.00001,,,5.5917192,"f8c3f88c762bbecf054c62375ff42abc584517ba5f613965c90490760dc522b8"
2015-07-12 07:24:19,"4d437f4a59fe385f",0.00001,,,5.5917092,"8150850639a95f66f866855d7aa282d0106ab3d01b4aecb920bba30cef5e81c6"
2015-07-12 07:24:19,"a5095e0441501ee3",0.00001,,,5.5916992,"16e4703aff86aa607e2861fff59b7138afba67a74a4463102db5a8a779f86332"
2015-07-12 07:24:19,"e029753fa251994b",0.00001,,,5.5916892,"0ad2b33cb67b197188b555bfeb779bdc91d90924d4b5154642dc26816e02d31e"
2015-07-12 07:24:19,"b15c16374405c238",0.00001,,,5.5916792,"4c154996ee95212408382be748bef639c07560a400aa1a832285b959fc3d20e3"
2015-07-12 07:24:19,"ae0ce93e902b0b80",0.00001,,,5.5916692,"52fa0059d587d5350d3f9663411444ede4d4f86b51b159c6c0c1b75cc19ea364"
2015-07-12 07:24:19,"33a657ad2a1ceb7a",0.00001,,,5.5916592,"c72a67fc154082cad0cb75529dd9d0c493c47e89e7e8bfeec936e3d59d5e2ad4"
2015-07-12 07:24:19,"02eb235bc5135509",0.00001,,,5.5916492,"cf7df3b3d27d7d588f2118f954a527e565c8f89dc4274e28f673ea3de6eafb97"
2015-07-12 07:24:19,"be7e0b741885b452",0.00001,,,5.5916392,"f380ef63b8fde726256ce582d4a29621a67012b14e6860d9a33418df4ab6fa95"
2015-07-12 07:24:19,"78e03d73ad4378bc",0.00001,,,5.5916292,"9ce4feedca83524e5ac693025c80c7e627f2b534ec1d1906d0ccdbb745e5c666"
2015-07-12 07:24:19,"fd366ee78cf12c6a",0.00001,,,5.5916192,"084d8608c0ff6ee699667f59bd0a5c2ed39718f13a0e369f8b5fde43eb9d4a80"
2015-07-12 07:24:19,"a6a9b4de20f686cb",0.00001,,,5.5916092,"90074eb106f261b713cdba79a94349caa91c5de06bb22a27a41ac94d4d9d1e3c"
2015-07-12 07:24:19,"981e8a8c8e30a193",0.00001,,,5.5915992,"5c0d64c821d9b3626652597f463bbc38514d11c9953bdd10306da68f75f98d90"
2015-07-12 07:24:19,"952d9d4eff9892be",0.00001,,,5.5915892,"3f0d85e8a588fcb3acebc6b73e0c0597da97bd45a7c35a1bd73ea1140ad3cb06"
2015-07-12 07:24:19,"b1b8a4926bc6a732",0.00001,,,5.5915792,"302c9a74e2f9a1ea80633182d1955ffe71490c98d96c376fdb69e1115d86561a"
2015-07-12 07:24:19,"fad6ec1dc3164c1c",0.00001,,,5.5915692,"83c30d9b1cc4232a016285d1e731a641285018c23905b5633580cfc62349f308"
2015-07-12 07:24:19,"bb948610216330d7",0.00001,,,5.5915592,"e09f55ee479f4923e16b411fe4459d2ba369597af631415a52ab913a36aec7eb"
2015-07-12 07:24:19,"39b42fe6ee0220e7",0.00001,,,5.5915492,"d01f4b39e2eef2ee04dce8fe55db2e8fcebf970197848ea0ce57f2159e2090c3"
2015-07-12 07:24:19,"2e2e5cebc2711b4a",0.00001,,,5.5915392,"b5e11a32cf183fd5716e34d9b7d497ee0444b9b090dc2a99183fd42d1cd52bf6"
2015-07-12 07:24:19,"1c37916d084b560a",0.00001,,,5.5915292,"b8c31b0aa7fec7c608338c90f276d8c098060b506bf16419bdae97adf20c6d1b"
2015-07-12 07:24:19,"c64f6c7d7e5c5b4e",0.00001,,,5.5915192,"57472443ef4f7fefb807676f1a7aae3bfb90d89d4a124c1857280fcb34c4227b"
2015-07-12 07:24:19,"19bb9d6509087196",0.00001,,,5.5915092,"4e3c51ef39d6d22fa9e7cdc9c3512935452c76f2df1b478a25d35a2fda22401d"
2015-07-12 07:24:19,"44c27d7585c9a276",0.00001,,,5.5914992,"15c705bab8888700243f6abb5e88f299c6694168bd502e6bf535ff54102f7ef5"
2015-07-12 07:24:19,"d5a92663a7307f0a",0.00001,,,5.5914892,"72a8f880822df6c55734ac49c256a6af804ce0582fa4e6f43599b2951f6bca6a"
2015-07-12 07:24:19,"454eb9c8189254c4",0.00001,,,5.5914792,"00171cdf36379c8e87b5413b059ef39283e43f02cb380bde3e302536cea431a6"
2015-07-12 07:24:19,"c609a6ce4a677b8e",0.00001,,,5.5914692,"2370ea6d8e13777a9f16c77bf751a0147f3779796f18a4f4edc575cfa8a76799"
2015-07-12 07:24:19,"18aa9145ac9c24f3",0.00001,,,5.5914592,"7ae7f0c8bb7fbb75ad1df5511017486c220bd6d552e407a158b6872aded69007"
2015-07-12 07:24:19,"f5ca10b6e7dab063",0.00001,,,5.5914492,"57bac6ee4d420974357209bf43c74d596778f7b6e9d5fcd0c6a30abe2b8bc93f"
2015-07-12 07:24:19,"06b49ae1f607bbd3",0.00001,,,5.5914392,"fb86cd1cce5c44dd038821694da578882607d3d1e2e9ba2db55e73cb3a56277e"
2015-07-12 07:24:19,"8e2f8f92a176deb6",0.00001,,,5.5914292,"674872efeda862419000aec6b73bc7ea88c27271320bafd9fb33d8e76e804d9d"
2015-07-12 07:24:19,"9645de9d8e4bdbde",0.00001,,,5.5914192,"e4d39e056bdeccdab56698712d50d9fc3a2dba9f0c22f2da805aaf066b77c313"
2015-07-12 07:24:19,"19f9c849f171a831",0.00001,,,5.5914092,"c885423ad515d6320ab6557095897f5e11977787fd52eb6026d6359194264f5f"
2015-07-12 07:24:19,"f8f8e086a0f8a8d4",0.00001,,,5.5913992,"b3900e87718864b908490c3b0c8626a568f42d9f36810654e4e5f28f04faa059"
2015-07-12 07:24:19,"7d5a3dc4cb2d510b",0.00001,,,5.5913892,"2fe3307c114102da7fd83ed19f33a1ff99ff2f9b0971acc21536e714d8410995"
2015-07-12 07:24:19,"90ec52bc7db4858c",0.00001,,,5.5913792,"31d2921affa605c43df24d349bcf61ea93a1a133bed467763aa8263c7e005ee7"
2015-07-12 07:24:19,"b02f3a73e984c3dc",0.00001,,,5.5913692,"fe2b5956467fce361746a8da5faecc06c2bae8a4e92b15f298fd9cae51aada2d"
2015-07-12 07:24:19,"21c5d5b4eb0d87b5",0.00001,,,5.5913592,"e6f0684a46ef7b18bd32dd17eba4ab62b48d87241c3f6e24f0f5dd3646710f69"
2015-07-12 07:24:19,"98c4b3d4bbcabc5c",0.00001,,,5.5913492,"9955a61e6150369c3e4c8266090a683f8af335bc01d18924912901260dc50967"
2015-07-12 07:24:19,"cc219cd0eddad584",0.00001,,,5.5913392,"70315f6cb8075300b474d445f837acfacca860d3502b81fb0401ab2fd4ad6617"
2015-07-12 07:24:19,"524c51eef24be793",0.00001,,,5.5913292,"4e76344a3612b6d99f6b2a786b3f8ee44645ed595eb910d754e17856fa49f2f4"
2015-07-12 07:24:19,"8d55c863f29c8afe",0.00001,,,5.5913192,"748f466d13c64507731b9c91418984b366fad8ec5dfb5817a0ae8db61731bdbe"
2015-07-12 07:24:19,"6777b813a82ff2d6",0.00001,,,5.5913092,"082801179a1b7311139b21e4d34378b3e4bc0ef40d9546a42dfa76f02059ec94"
2015-07-12 07:24:19,"4f2fbd08872127f6",0.00001,,,5.5912992,"2af333fc7490cf7f039ddbb4ba54853b308759fe20f615a948006053cae09d61"
2015-07-12 07:24:19,"d6f526d7be89ac4d",0.00001,,,5.5912892,"cbe2348bfe184cef1e81a08661c3c438eeb152b3110847fc0ca1c2d5b7475d74"
2015-07-12 07:24:19,"838f0ae1fa35beac",0.00001,,,5.5912792,"db52253265c8ec9e32c90435de1a53fd73a8ef9d235e35aea5b1ee35c3b24309"
2015-07-12 07:24:19,"22f43ca8cb621764",0.00001,,,5.5912692,"4fa067c16a5b73e2abae8f630ece183d75ba87fb3ef61bcdcb11d41500d4c509"
2015-07-12 07:24:19,"e597e104566269d3",0.00001,,,5.5912592,"65d6641b6140f434a40b4c1ed49b67c0efc39a7397b59da4735d34e33c9be0a7"
2015-07-12 07:24:19,"2051903eceaa3fab",0.00001,,,5.5912492,"c7183f9f3ac1ad9961affe239f9dbe45c5e37654ee5828345139feeca87e3a37"
2015-07-12 07:24:19,"af2e4b9ef7f29b4e",0.00001,,,5.5912392,"29c68289b5cfeee00f333a6b3393596947b0af4dccdef118c5f2c52fcd8af4b2"
2015-07-12 07:24:19,"f6f2ef7703365b2a",0.00001,,,5.5912292,"f738a1f29ad99cf1b4670e2b0d4ea2a9108e44d7b645fcf3f21b97b4fd305c73"
2015-07-12 07:24:19,"7eab0d844d4cefb3",0.00001,,,5.5912192,"ac79a718e6e473835bc626a16224e269b9e6a83cb7f11aa12fe789aae23e54ec"
2015-07-12 07:24:19,"7423d5f72ae16068",0.00001,,,5.5912092,"8d295736c8495416c4fd2361d93bbd38c82a3c012f1fe52564733c07f650fbc1"
2015-07-12 07:24:19,"d48dc24963f69226",0.00001,,,5.5911992,"23dd86a60718ef43b52748aae3b33f6658c5a98337cd5b4e36cdff5212c9e4ae"
2015-07-12 07:24:19,"df862cd9522c90a6",0.00001,,,5.5911892,"7685b2cab30361554a659ac062790a8b359a8037718de7e8e1c1f736c4eb101b"
2015-07-12 07:24:19,"b56c2c793008450c",0.00001,,,5.5911792,"727ea9967d2849d7a057195b6d56aa961457476fed5e0e6f05d9974e51ab7d3a"
2015-07-12 07:24:19,"a1ae62f6009fd7f7",0.00001,,,5.5911692,"05a740b46eb5e8167b6bff94176469db044e162e8b908971f9708107fe2144f9"
2015-07-12 07:24:19,"293560741045d405",0.00001,,,5.5911592,"2d7eb8771e5aaa7efe0c91cd729708ecebdb5f22e0f053e9c977a6b35c6c3a6b"
2015-07-12 07:24:19,"2206cea300f91647",0.00001,,,5.5911492,"32c8cadd8e162c56f3d58608074f8cc3048a35bca53f9dc8baa023753bb79ae4"
2015-07-12 07:24:19,"9c7a980b3f195e73",0.00001,,,5.5911392,"299a2714b37b1e69d79259b54e2b464f3ac0433afc088040f455f415370ac6db"
2015-07-12 07:24:19,"5de08c49d2f85b2e",0.00001,,,5.5911292,"7d7fa595cdf95130053db4679abe57220a2f883e81bbe8e7711d6114532ca9b7"
2015-07-12 07:24:19,"487b80c1aa1b78e8",0.00001,,,5.5911192,"a3557adae3b5b87183bef0ba467bfe1e6aab837020707f15a44d24033597b392"
2015-07-12 07:24:19,"31ee0886bd7bf909",0.00001,,,5.5911092,"a82970dc2d2042309ae98df3268a3d514dea9e792daa45d6298ed7c489f27b08"
2015-07-12 07:24:19,"22aa5fc7dcfac6b4",0.00001,,,5.5910992,"a3f71c66da05a96e037bf092761266cb5aa24e2d3d6b502322ca6258c702ba77"
2015-07-12 07:24:19,"fa1affe0732be84a",0.00001,,,5.5910892,"fe68fb93eeba6afc01d800f54114f925dc5287addf614c84cb661bb4dba22551"
2015-07-12 07:24:19,"dd9faec9fe05cbeb",0.00001,,,5.5910792,"aa2c026616ea56d3bbf946b53742b77e1156b0d5958c8aed38fe1e3f54e56d77"
2015-07-12 07:24:19,"25b526f45c1d796c",0.00001,,,5.5910692,"1489ed590b23a752ed0a9c6a752a8af2baa82f2ff8e4dadcfa00844b0409f4ce"
2015-07-12 07:24:19,"f272422903961769",0.00001,,,5.5910592,"b1accaffb7d39b93f7754f40b845c8944b3b9e5ec5b2c8b5e07504155124790f"
2015-07-12 07:24:19,"75b7eed797742847",0.00001,,,5.5910492,"88233e474f0f00655899fbe4e549ee840e7dc4cf9b813be6e94d50ac4119dd6c"
2015-07-12 07:24:19,"5a4909f7fac32eef",0.00001,,,5.5910392,"b925eeda7f78cde3113625cd4702e040c05343bd5e225b5856d69748e3e11d3e"
2015-07-12 07:24:19,"3ad64a4b82b1612c",0.00001,,,5.5910292,"6437627e4160c81a155fc3ba0ffe39182324c95f3d33f71386a140295eaf8276"
2015-07-12 07:24:19,"bf15f8c43e5e83b6",0.00001,,,5.5910192,"4bd8cb7d4b243c26b0c8dae1fa65da8650dad88b1da7d9975c5e8ba5ec02e18c"
2015-07-12 07:24:19,"8642f1c5b197eb68",0.00001,,,5.5910092,"a2aad97436b14b528ceed1181bfad63b5cb54d6c87482e683db0a468375c1e6d"
2015-07-12 07:24:19,"365c3aab355cea52",0.00001,,,5.5909992,"b80ecf6fbbcf805bc5338351433c433389997cd116cd486b10940db4ffa28b32"
2015-07-12 07:24:19,"023e26325f07f1f7",0.00001,,,5.5909892,"7636d6a81f8185dbcf09d6a4e20562129cf9d97123067d58f0b0cb51a20d327f"
2015-07-12 07:24:19,"c41e16beaca43b6c",0.00001,,,5.5909792,"2210fbb3bdbe89a34261aaca9a67d24467673c1fdefdfc0dbbbeb15addea7169"
2015-07-12 07:24:19,"8d6570c635e6a867",0.00001,,,5.5909692,"340809bad36d0f6f7ba9af3edbaa83c30aa73ea742d3bd6afd28f5b116550555"
2015-07-12 07:24:19,"ad6f693cd72da01d",0.00001,,,5.5909592,"0cf863755a61d5c2fb1eedcc9a610070e7f4159c437628fa1cdee3d249546b85"
2015-07-12 07:24:19,"736e9a926417f4e6",0.00001,,,5.5909492,"2c5023d5452db73ee06709153a159d4d57f1a7396b79f56dddd7755fbc57c88d"
2015-07-12 07:24:19,"b5113090cf6a8560",0.00001,,,5.5909392,"799b8d237a9ec6af61b9670239d2954da1b85f10af81fdb3fd2fba781174f629"
2015-07-12 07:24:19,"75d72c01b686c952",0.00001,,,5.5909292,"a26dc00bd942803e72dedbfb0ded2f43c0fba27342c4e0df6f4e1b89b2c93432"
2015-07-12 07:24:19,"d5a54b7be2ab2885",0.00001,,,5.5909192,"69cf1124b5cf90b593ed34dc576734700714541fb9e7dc6e98661ead9ab99428"
2015-07-12 07:24:19,"15137de6cc52bfe8",0.00001,,,5.5909092,"83f6fc8039f631994eae2b2e1b9360f3e4499bd4533732b279771be097f24902"
2015-07-12 07:24:19,"426cf80dd5ecbc95",0.00001,,,5.5908992,"0c1f67b25a368ec38438fd2dc5398ad6c9ef3f8a581e549ee4af75bc3095a3ad"
2015-07-12 07:24:19,"748178a443502505",0.00001,,,5.5908892,"e5794f7b65163461c29d9c6da8d42eed4d8634f27b1f35660ad80231ec896cbd"
2015-07-12 07:24:19,"9b706c0533524b91",0.00001,,,5.5908792,"5fe7499710bd11740afa3fc1ed69f40f94302b84b23c8465c821c4cc3735e473"
2015-07-12 07:24:19,"34da778252e5f205",0.00001,,,5.5908692,"7033ad7beb215ec6bffde6e2193827dd2bc60009b4ed965c6ff914286a04deaa"
2015-07-12 07:24:19,"27cde9dce4110e9a",0.00001,,,5.5908592,"631683b08baba3789fa6fc613c454e1c3eb1add4a909822f59d8c7a808b4843c"
2015-07-12 07:24:19,"f01557ffd03c0770",0.00001,,,5.5908492,"e232dd37bd3ee2d0fbeb7d8b7e4c9f794c9e1e83cc0e9e2b89931b65115a53ed"
2015-07-12 07:24:19,"30bb83d9b8eaa6d8",0.00001,,,5.5908392,"dd1f133002ae007fbaf2fc6ed9e0f60ddae2989920425d4b9a049e6f94da8579"
2015-07-12 07:24:19,"aa1ce10d88bbd6d8",0.00001,,,5.5908292,"0efc2af6b24e8601ac046655fad163a110f683e868335a63f265229f54f06cb5"
2015-07-12 07:24:19,"7be866ceee540798",0.00001,,,5.5908192,"287434cf014ca7c64018ddefed05c068536f60465622cb9cf9386183356c39ec"
2015-07-12 07:24:19,"d8c62af0f06569bf",0.00001,,,5.5908092,"22b15aa95cd66b3e62586f5aaf2979f4a677d928b6ccd9290c16c639e9c87e56"
2015-07-12 07:24:19,"1d219d21ce50e8b8",0.00001,,,5.5907992,"74ed54b9c7b6e9f3ca923323d07e47af18daac586fc80f2064870b92c0b9baae"
2015-07-12 07:24:19,"abc20cf4fd81339a",0.00001,,,5.5907892,"053b0941a3c14c197790cfc727087135aa8b797eb60eb416120eada202885269"
2015-07-12 07:24:19,"3f327fe10cfb25fc",0.00001,,,5.5907792,"a607b7a0bc30d17d3c6d600deeb2cdf5344500feafae9d7d21e2eba4e0c1f564"
2015-07-12 07:24:19,"f7191b2a48796910",0.00001,,,5.5907692,"44b057692bc44f3e15236287931278d13e1ca62d05f033d533275b89460775bb"
2015-07-12 07:24:19,"89df5a14e1e26cb2",0.00001,,,5.5907592,"3e655f1b4175f6f970a2ec89449da90ab0ca9eb917efc05bbdb333f6f09101d3"
2015-07-12 07:24:19,"7f0d13ad249096a5",0.00001,,,5.5907492,"b6af374047f1908dd85c9dfde45ac32388142ecdfd7977fc75e1731ec15640f3"
2015-07-12 07:24:19,"edc212def583e3fb",0.00001,,,5.5907392,"1bf76e73a03f4ce7481162ee39c5605a757b3c9458dc6aa2e317832a65443668"
2015-07-12 07:24:19,"56f92434e7e23017",0.00001,,,5.5907292,"f6811c97bd57ec0d8a438ae67fd2f42559b9d08fa52625aa9ec799848fee2c19"
2015-07-12 07:24:19,"868d09ff4e355e3e",0.00001,,,5.5907192,"f85a6b5761d7c4a740ab953af267e3696dc0e1ace0cf633036311e8d1be1b249"
2015-07-12 07:24:19,"e51f2611853cbb8d",0.00001,,,5.5907092,"9a991a1ab18f19a831e090f2f768d0362f1d113ef59f96001facfe0c92510a2d"
2015-07-12 07:24:19,"8b634db07fa151a5",0.00001,,,5.5906992,"f45fd299a34bc8fe70073056c87cbe343e791e44cfb8d5c947a6d9e97fef1fb1"
2015-07-12 07:24:19,"e2ec6152fc413fae",0.00001,,,5.5906892,"e17ce74b23e14dfaed0bd03daf8857ef2cf45c4934440d2e6dddfe1bec9d3f95"
2015-07-12 07:24:19,"07d95286916510bd",0.00001,,,5.5906792,"928c10dd49b42a0245239a9f7ec5484cdbefbfbd1d31e41cf73fd1b4c49dc399"
